69e23f37-62ce-c4ba-236e-fdc8638c8d47,浙江省,温州市,330300,3330,1,2019/04/11,loadByCsv
2e1a9f8a-5ce6-3613-cbce-54b863376996,浙江省,嘉兴市,330400,3350,1,2019/04/11,loadByCsv
7e38e686-ea88-c069-4f32-e60c82e17f67,浙江省,湖州市,330500,3360,1,2019/04/11,loadByCsv
42c5a7ce-0f06-9340-ecd8-4af0f9cf8ed5,浙江省,绍兴市,330600,3370,1,2019/04/11,loadByCsv
c01e7dbd-1bbc-0631-4cc9-bf03fd42e680,浙江省,金华市,330700,3380,1,2019/04/11,loadByCsv
476d746c-3c0e-a08c-0c9d-323c60616b78,浙江省,衢州市,330800,3410,1,2019/04/11,loadByCsv
cbed2007-7c1a-d5d1-d42a-c3bf857ebed4,浙江省,舟山市,330900,3420,1,2019/04/11,loadByCsv
7ec2b305-369e-a6a8-c293-1236756985d1,浙江省,丽水市,331100,3430,1,2019/04/11,loadByCsv
99cd8e64-c8ba-ac98-fac1-93e33ca6945b,浙江省,台州市,331000,3450,1,2019/04/11,loadByCsv
c7deec2c-f5c5-aa4f-b6f1-e1d646b878d2,安徽省,合肥市,340100,3610,1,2019/04/11,loadByCsv
412f7c56-c098-b395-c498-435da26a4d16,安徽省,芜湖市,340200,3620,1,2019/04/11,loadByCsv
a9576b7c-38d5-670c-8e3e-434482f94034,安徽省,蚌埠市,340300,3630,1,2019/04/11,loadByCsv
5feb4388-d4c7-dc4d-3c06-3bb75393d713,安徽省,淮南市,340400,3640,1,2019/04/11,loadByCsv
2864d4b1-5766-aea6-da0c-b2c4911bf97e,安徽省,马鞍山市,340500,3650,1,2019/04/11,loadByCsv
b057fde0-02fc-c7ef-9dc2-f89e91c8169f,安徽省,淮北市,340600,3660,1,2019/04/11,loadByCsv
674854cc-d258-2cd6-4265-6bdd407f4f22,安徽省,铜陵市,340700,3670,1,2019/04/11,loadByCsv
4003fb27-0f28-34ec-09e4-3447a4ec4c7b,安徽省,安庆市,340800,3680,1,2019/04/11,loadByCsv
43c02447-f69c-433d-5c2e-523c810bf013,安徽省,黄山市,341000,3710,1,2019/04/11,loadByCsv
b844b015-bd41-c2f4-3fff-234666a57e06,安徽省,阜阳市,341200,3720,1,2019/04/11,loadByCsv
d7ecd617-550e-19e3-2cea-e9fe5914a9ab,安徽省,亳州市,341600,3722,1,2019/04/11,loadByCsv
3a897894-da1b-69da-af0c-4303c5fcb3e8,安徽省,宿州市,341300,3740,1,2019/04/11,loadByCsv
89dcb449-a3e9-36a6-9988-a483d8430aa5,安徽省,滁州市,341100,3750,1,2019/04/11,loadByCsv
e251a18a-0be6-450e-06d0-73b6b0b2252e,安徽省,六安市,341500,3760,1,2019/04/11,loadByCsv
917b1093-5e94-1f75-4449-f9e1b26e0740,安徽省,宣城市,341800,3771,1,2019/04/11,loadByCsv
c6b0cf7d-ea51-3b0f-d9d6-7472fc878a3c,安徽省,巢湖市,340181,3781,1,2019/04/11,loadByCsv
c9ede535-ed62-6236-8c85-8a4342de5370,安徽省,池州市,341700,3790,1,2019/04/11,loadByCsv
0f66b294-2b0b-f6ab-3698-b97797386c20,福建省,福州市,350100,3910,1,2019/04/11,loadByCsv
e1b282ec-471e-e6b5-51a0-7078a588c0d9,福建省,厦门市,350200,3930,1,2019/04/11,loadByCsv
f7a8427b-5910-54ab-cd60-6715e5830e5f,福建省,莆田市,350300,3940,1,2019/04/11,loadByCsv
9f0c10e6-af72-002b-6a13-b17aa6f536bb,福建省,三明市,350400,3950,1,2019/04/11,loadByCsv
4530bbd9-fc58-c532-d257-002099b52c63,福建省,泉州市,350500,3970,1,2019/04/11,loadByCsv
840a88ce-44fe-e774-482d-7ecfdd02504f,福建省,漳州市,350600,3990,1,2019/04/11,loadByCsv
0b6b0c1d-f82e-2244-1515-212b1b5d123b,福建省,南平市,350700,4010,1,2019/04/11,loadByCsv
a0965f05-1855-f1ea-dd4d-0e526fea3c1c,福建省,宁德市,350900,4030,1,2019/04/11,loadByCsv
2d21278e-6e39-6a8d-3ecc-e4f083404e6b,福建省,龙岩市,350800,4050,1,2019/04/11,loadByCsv
a179aa72-7f1e-1731-5449-68f490b796f7,江西省,南昌市,360100,4210,1,2019/04/11,loadByCsv
a603d660-a1ef-a68d-3aa7-d7d0518bc7a1,江西省,景德镇市,360200,4220,1,2019/04/11,loadByCsv
f3276191-88a2-97cb-2d71-520bb1d7c582,江西省,萍乡市,360300,4230,1,2019/04/11,loadByCsv
9d30afd4-b47d-001a-e8fc-3cfa2b42265c,江西省,九江市,360400,4240,1,2019/04/11,loadByCsv
2da02bfa-0b11-994c-9fff-41506f84fcb9,江西省,新余市,360500,4260,1,2019/04/11,loadByCsv
53a1bd5c-dbf8-2d24-afe6-3dc147c0c0dd,江西省,鹰谭市,null,4270,1,2019/04/11,loadByCsv
89813633-a873-8b29-3ce1-4eb62a7415fe,江西省,赣州市,360700,4280,1,2019/04/11,loadByCsv
d04c968a-c8a7-4edd-9e2a-305128320922,江西省,宜春市,360900,4310,1,2019/04/11,loadByCsv
b98463e2-6d7b-4eed-3333-a9646b302a25,江西省,上饶市,361100,4330,1,2019/04/11,loadByCsv
dcd887d7-af29-5dc1-d0a9-8e56898ec13d,江西省,吉安市,360800,4350,1,2019/04/11,loadByCsv
ec8f537c-95bf-c9fe-b3c4-2afacf73d543,江西省,抚州市,361000,4370,1,2019/04/11,loadByCsv
f5c79a43-8002-5b51-5179-42a206750631,山东省,济南市,370100,4510,1,2019/04/11,loadByCsv
6275b59d-0115-40f5-059a-77985ea76685,山东省,青岛市,370200,4520,1,2019/04/11,loadByCsv
2d0aa7fb-ae22-e9be-d4b7-5adf2dd01bbf,山东省,淄博市,370300,4530,1,2019/04/11,loadByCsv
c5f5fc4a-b2ac-adcd-8ca7-fa59a926dcf7,山东省,枣庄市,370400,4540,1,2019/04/11,loadByCsv
82f1e702-c3de-41f2-49d5-6bd8c1c0e787,山东省,东营市,370500,4550,1,2019/04/11,loadByCsv
3735348f-2653-3f36-ab4b-53137d14160c,山东省,烟台市,370600,4560,1,2019/04/11,loadByCsv
79fa763e-c838-5b0b-9b90-1a77410a8c33,山东省,潍坊市,370700,4580,1,2019/04/11,loadByCsv
3dd657ab-0700-1d52-5825-9879e5bd3bdf,山东省,济宁市,370800,4610,1,2019/04/11,loadByCsv
8f2d2815-7c56-6993-149b-bde10c5e132b,山东省,泰安市,370900,4630,1,2019/04/11,loadByCsv
c49186ee-45f3-337c-5918-3245dd0a2f15,山东省,莱芜市,null,4634,1,2019/04/11,loadByCsv
